FirstName,LastName,GameDate,Team,Opponent,Minutes,Seconds,FieldGoals,FieldGoalsAttempted,ThreeFieldGoals,ThreeFieldGoalsAttempted,FreeThrows,FreeThrowsAttempted,OffensiveRebounds,DefensiveRebounds,Assists,Steals,Blocks,Turnovers,Fouls,PlusMinus
Bismack,Biyombo,Tue Nov 01 2016 00:00:00 GMT+0000 (UTC),ORL,PHI,20,36,0,1,0,0,2,2,4,4,2,0,1,1,4,-10
Elfrid,Payton,Tue Nov 01 2016 00:00:00 GMT+0000 (UTC),ORL,PHI,38,9,8,17,1,3,1,3,0,3,10,2,1,2,0,18
Evan,Fournier,Tue Nov 01 2016 00:00:00 GMT+0000 (UTC),ORL,PHI,37,13,6,17,3,6,2,2,0,5,5,1,0,2,2,10
Nikola,Vucevic,Tue Nov 01 2016 00:00:00 GMT+0000 (UTC),ORL,PHI,31,25,11,16,0,0,2,3,5,9,4,1,1,1,4,21
Serge,Ibaka,Tue Nov 01 2016 00:00:00 GMT+0000 (UTC),ORL,PHI,32,13,8,12,1,2,4,4,2,2,0,0,2,0,3,7
Aaron,Gordon,Tue Nov 01 2016 00:00:00 GMT+0000 (UTC),ORL,PHI,31,38,3,10,0,4,1,1,1,1,4,3,0,2,1,10
TJ,Warren,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),PHX,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derrick,Jones, Jr.,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),PHX,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alan,Williams,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),PHX,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Jenkins,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),PHX,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragan,Bender,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),PHX,MIN,7,28,1,2,1,2,0,2,0,1,0,0,0,1,0,7
Leandro,Barbosa,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),PHX,MIN,12,4,0,6,0,2,0,0,1,2,1,1,0,0,0,5
Tyler,Ulis,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),PHX,MIN,13,32,1,5,0,1,2,2,0,1,1,1,0,3,0,5
Tyson,Chandler,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),PHX,MIN,11,23,3,3,0,0,0,0,3,4,0,0,0,1,4,-5
Jared,Dudley,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),PHX,MIN,19,57,2,5,0,2,0,0,2,4,0,1,0,1,3,0
PJ,Tucker,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),PHX,MIN,27,58,1,4,1,2,1,2,1,4,0,0,0,1,1,-13
Eric,Bledsoe,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),PHX,MIN,34,28,8,15,2,5,5,7,2,4,10,3,0,7,4,-18
Brandon,Knight,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),PHX,MIN,27,34,5,12,1,5,4,4,1,3,1,1,0,0,2,-15
Alex,Len,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),PHX,MIN,29,9,3,6,0,1,0,0,2,9,0,0,4,7,5,-15
Marquese,Chriss,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),PHX,MIN,23,24,4,11,0,3,1,2,0,2,2,2,1,0,4,-4
Devin,Booker,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),PHX,MIN,33,3,4,10,1,3,2,2,0,2,2,2,1,4,3,-12
Nikola,Pekovic,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),MIN,PHX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Lucas III,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),MIN,PHX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adreian,Payne,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),MIN,PHX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Hill,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),MIN,PHX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyus,Jones,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),MIN,PHX,18,55,3,6,0,0,0,0,0,2,3,2,0,0,0,22
Nemanja,Bjelica,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),MIN,PHX,12,37,1,4,1,4,0,0,0,2,0,2,1,0,2,-3
Shabazz,Muhammad,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),MIN,PHX,7,15,0,3,0,1,0,0,1,3,0,0,0,0,1,-6
Kris,Dunn,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),MIN,PHX,11,20,1,4,1,1,0,0,0,0,0,0,1,1,2,-4
Cole,Aldrich,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),MIN,PHX,11,5,0,1,0,0,4,4,2,3,1,0,1,1,3,4
Brandon,Rush,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),MIN,PHX,5,11,0,0,0,0,0,0,0,0,1,1,0,0,0,1
Ricky,Rubio,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),MIN,PHX,24,40,4,7,1,2,2,2,0,1,4,5,0,5,4,-4
Zach,LaVine,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),MIN,PHX,35,54,6,13,0,3,1,1,1,2,0,1,0,2,5,11
Karl-Anthony,Towns,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),MIN,PHX,35,23,8,19,2,6,4,5,3,7,4,1,1,4,2,16
Gorgui,Dieng,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),MIN,PHX,36,55,4,10,1,2,2,2,4,3,2,3,4,2,5,9
Andrew,Wiggins,Fri Nov 25 2016 00:00:00 GMT+0000 (UTC),MIN,PHX,40,45,7,18,1,3,10,11,0,5,1,0,0,2,3,19
Reggie,Jackson,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),DET,BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,Gbinije,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),DET,BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boban,Marjanovic,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),DET,BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stanley,Johnson,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),DET,BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darrun,Hilliard,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),DET,BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry,Ellenson,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),DET,BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beno,Udrih,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),DET,BOS,15,22,3,5,0,0,2,2,0,2,4,0,0,0,0,5
Aron,Baynes,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),DET,BOS,17,6,0,4,0,0,0,0,1,5,0,1,0,2,1,-3
Reggie,Bullock,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),DET,BOS,20,22,2,5,1,2,0,0,1,2,1,1,2,0,0,8
Jon,Leuer,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),DET,BOS,20,48,0,7,0,4,0,0,2,4,3,0,0,0,3,-6
Ish,Smith,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),DET,BOS,32,38,5,10,0,1,2,2,0,4,7,1,1,0,2,-6
Kentavious,Caldwell-Pope,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),DET,BOS,27,38,1,7,1,2,1,2,3,2,4,1,1,1,1,-9
Andre,Drummond,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),DET,BOS,30,54,9,16,0,0,2,6,3,14,0,0,0,1,2,2
Marcus,Morris,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),DET,BOS,33,3,10,16,4,7,0,0,1,4,2,0,0,1,1,9
Tobias,Harris,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),DET,BOS,42,9,7,16,1,4,4,4,0,2,1,1,0,0,3,-5
Jordan,Mickey,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),BOS,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demetrius,Jackson,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),BOS,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Young,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),BOS,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gerald,Green,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),BOS,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler,Zeller,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),BOS,DET,3,41,1,3,0,0,0,0,1,0,0,0,0,0,0,-1
Terry,Rozier,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),BOS,DET,14,26,1,3,1,2,2,2,1,4,1,0,0,0,0,2
Jaylen,Brown,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),BOS,DET,7,30,1,2,1,1,2,2,0,0,0,0,0,1,0,-5
Jonas,Jerebko,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),BOS,DET,17,42,3,4,3,3,0,0,1,5,1,0,0,1,4,5
Marcus,Smart,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),BOS,DET,30,36,1,9,0,5,0,0,2,5,3,0,2,0,1,3
Kelly,Olynyk,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),BOS,DET,13,52,2,3,1,2,0,0,0,1,1,0,0,1,1,-11
Isaiah,Thomas,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),BOS,DET,35,49,7,22,2,8,8,9,1,3,8,0,1,0,1,2
Avery,Bradley,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),BOS,DET,35,45,6,10,1,3,0,0,1,3,3,0,0,1,2,3
Al,Horford,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),BOS,DET,33,45,7,12,2,3,2,2,2,9,5,2,3,1,2,16
Amir,Johnson,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),BOS,DET,20,22,1,5,0,0,0,0,0,3,0,0,0,1,2,-11
Jae,Crowder,Sat Nov 19 2016 00:00:00 GMT+0000 (UTC),BOS,DET,26,32,3,9,1,4,2,2,0,4,0,1,1,2,0,2
Greivis,Vasquez,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),BKN,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy,Lin,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),BKN,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caris,LeVert,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),BKN,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris,McCullough,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),BKN,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Bennett,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),BKN,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Randy,Foye,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),BKN,MIN,14,14,1,3,1,3,0,0,0,1,1,0,0,1,0,-6
Luis,Scola,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),BKN,MIN,16,52,4,6,0,1,1,2,3,3,2,0,0,1,3,-2
Joe,Harris,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),BKN,MIN,22,50,5,9,1,5,0,0,0,1,1,0,0,0,2,-10
Sean,Kilpatrick,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),BKN,MIN,27,49,4,7,0,2,6,6,0,5,3,1,0,6,2,1
Justin,Hamilton,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),BKN,MIN,23,37,3,4,3,4,0,0,0,6,0,0,0,2,3,-10
Isaiah,Whitehead,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),BKN,MIN,25,31,2,5,0,1,2,2,2,5,7,0,1,2,1,11
Bojan,Bogdanovic,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),BKN,MIN,27,18,3,9,3,8,4,4,0,1,2,1,0,0,0,21
Brook,Lopez,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),BKN,MIN,27,37,10,16,3,7,3,3,0,3,1,0,3,5,2,11
Trevor,Booker,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),BKN,MIN,27,17,7,13,0,1,1,3,0,9,1,3,1,1,3,15
Rondae,Hollis-Jefferson,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),BKN,MIN,26,55,3,4,1,1,6,6,0,4,2,0,0,2,3,14
Ricky,Rubio,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),MIN,BKN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nikola,Pekovic,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),MIN,BKN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon,Rush,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),MIN,BKN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adreian,Payne,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),MIN,BKN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Lucas III,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),MIN,BKN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Hill,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),MIN,BKN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nemanja,Bjelica,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),MIN,BKN,12,20,2,5,1,3,0,1,1,4,0,1,1,1,2,1
Cole,Aldrich,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),MIN,BKN,23,26,1,3,0,0,2,2,2,3,1,2,0,1,3,7
Shabazz,Muhammad,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),MIN,BKN,24,22,3,12,1,4,0,0,2,2,0,0,0,1,3,-5
Tyus,Jones,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),MIN,BKN,32,20,4,7,2,4,2,3,1,4,7,5,0,3,0,1
Kris,Dunn,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),MIN,BKN,15,40,0,1,0,1,0,0,0,3,2,1,0,1,2,-10
Zach,LaVine,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),MIN,BKN,39,47,5,16,1,5,6,6,0,2,1,0,0,1,0,-11
Karl-Anthony,Towns,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),MIN,BKN,32,1,8,15,1,4,4,4,4,3,4,0,1,3,5,-15
Gorgui,Dieng,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),MIN,BKN,19,19,3,4,0,0,2,4,0,2,3,1,1,1,4,-9
Andrew,Wiggins,Tue Nov 08 2016 00:00:00 GMT+0000 (UTC),MIN,BKN,40,45,13,29,6,7,4,8,5,3,2,1,0,4,2,-4
Nicolas,Laprovittola,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),SAS,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Green,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),SAS,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davis,Bertans,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),SAS,DET,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,2
Bryn,Forbes,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),SAS,DET,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Dejounte,Murray,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),SAS,DET,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Dewayne,Dedmon,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),SAS,DET,5,49,0,0,0,0,0,0,1,1,1,1,0,1,2,5
Jonathon,Simmons,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),SAS,DET,17,45,0,3,0,2,5,6,0,4,2,0,0,0,2,4
David,Lee,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),SAS,DET,16,14,2,2,0,0,0,0,1,1,1,0,0,0,0,3
Manu,Ginobili,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),SAS,DET,16,1,4,4,2,2,0,1,0,1,1,1,0,2,0,7
Patty,Mills,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),SAS,DET,26,12,3,7,1,4,3,3,0,2,4,1,0,1,2,5
Tony,Parker,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),SAS,DET,21,8,3,11,0,2,1,2,0,2,4,0,0,0,2,3
Kyle,Anderson,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),SAS,DET,24,22,3,6,1,2,1,2,3,3,3,0,0,0,0,9
Pau,Gasol,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),SAS,DET,35,53,10,16,1,3,0,0,4,5,6,1,2,1,2,1
LaMarcus,Aldridge,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),SAS,DET,37,24,6,14,0,0,2,2,1,11,1,0,0,1,1,9
Kawhi,Leonard,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),SAS,DET,37,12,5,18,4,5,3,3,0,4,1,4,0,2,1,-2
Reggie,Jackson,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),DET,SAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,Gbinije,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),DET,SAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry,Ellenson,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),DET,SAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boban,Marjanovic,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),DET,SAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darrun,Hilliard,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),DET,SAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reggie,Bullock,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),DET,SAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stanley,Johnson,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),DET,SAS,14,59,1,6,1,4,3,4,0,2,0,0,0,1,2,2
Beno,Udrih,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),DET,SAS,18,8,4,7,1,2,3,3,0,2,0,0,0,1,1,-2
Aron,Baynes,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),DET,SAS,15,10,1,2,0,0,0,0,1,3,0,0,0,0,1,-5
Jon,Leuer,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),DET,SAS,27,34,3,8,0,5,2,2,0,3,0,0,1,1,1,-11
Ish,Smith,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),DET,SAS,29,52,6,10,0,1,0,2,0,4,4,0,0,1,1,-8
Kentavious,Caldwell-Pope,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),DET,SAS,39,30,3,9,2,5,2,3,1,2,7,0,0,0,1,-3
Andre,Drummond,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),DET,SAS,32,50,8,10,1,1,3,3,6,11,0,1,1,6,2,-5
Marcus,Morris,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),DET,SAS,30,31,2,11,0,3,0,0,1,1,1,1,2,0,1,-14
Tobias,Harris,Fri Nov 11 2016 00:00:00 GMT+0000 (UTC),DET,SAS,31,26,4,13,0,4,4,4,0,5,2,0,0,1,4,-4
Brandan,Wright,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),MEM,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Troy,Daniels,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),MEM,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Troy,Williams,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),MEM,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deyonta,Davis,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),MEM,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wade,Baldwin,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),MEM,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarell,Martin,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),MEM,POR,6,52,0,2,0,0,3,4,2,0,0,0,1,1,2,3
Andrew,Harrison,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),MEM,POR,17,23,1,6,0,2,3,5,0,2,1,1,0,0,2,-10
Zach,Randolph,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),MEM,POR,19,57,6,11,1,1,2,2,1,6,2,0,0,1,1,7
Vince,Carter,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),MEM,POR,25,54,4,10,1,5,2,2,2,3,1,1,0,2,2,-5
James,Ennis,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),MEM,POR,34,46,3,8,1,4,0,0,0,3,0,0,0,1,4,0
Mike,Conley,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),MEM,POR,30,37,5,11,1,5,5,5,0,4,7,2,2,2,1,4
Tony,Allen,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),MEM,POR,22,8,3,5,1,1,4,4,2,5,0,4,0,1,2,-7
Marc,Gasol,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),MEM,POR,27,45,7,14,1,2,6,8,0,3,2,1,0,2,2,-9
JaMychal,Green,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),MEM,POR,33,6,2,6,0,3,1,2,4,4,2,0,1,1,3,-2
Chandler,Parsons,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),MEM,POR,21,33,0,8,0,3,0,0,1,2,0,0,1,2,1,-11
Tim,Quarterman,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),POR,MEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Festus,Ezeli,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),POR,MEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shabazz,Napier,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),POR,MEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Layman,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),POR,MEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pat,Connaughton,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),POR,MEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noah,Vonleh,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),POR,MEM,2,33,0,0,0,0,0,0,0,1,0,0,0,0,0,-5
Meyers,Leonard,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),POR,MEM,10,31,1,4,1,2,0,0,0,1,1,0,1,0,2,-3
Allen,Crabbe,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),POR,MEM,26,46,2,4,2,2,0,0,0,3,0,0,0,1,3,-4
Ed,Davis,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),POR,MEM,13,10,0,1,0,0,2,2,0,4,0,0,0,0,3,3
Evan,Turner,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),POR,MEM,22,51,0,0,0,0,0,0,0,0,4,1,1,2,2,-1
Damian,Lillard,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),POR,MEM,32,54,3,11,2,8,11,11,1,6,7,1,0,3,3,3
CJ,McCollum,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),POR,MEM,39,7,13,23,6,12,5,6,0,4,2,1,1,1,4,9
Mason,Plumlee,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),POR,MEM,24,15,2,3,0,0,3,6,1,5,3,2,0,3,4,9
Maurice,Harkless,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),POR,MEM,34,22,8,15,2,5,0,0,2,5,0,1,2,2,4,17
Al-Farouq,Aminu,Sun Nov 06 2016 00:00:00 GMT+0000 (UTC),POR,MEM,33,31,3,10,1,4,1,2,1,3,2,1,0,3,0,2
Tiago,Splitter,Sat Nov 05 2016 00:00:00 GMT+0000 (UTC),ATL,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike,Scott,Sat Nov 05 2016 00:00:00 GMT+0000 (UTC),ATL,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kris,Humphries,Sat Nov 05 2016 00:00:00 GMT+0000 (UTC),ATL,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Kelly,Sat Nov 05 2016 00:00:00 GMT+0000 (UTC),ATL,HOU,1,36,0,0,0,0,0,0,0,0,0,1,0,0,0,-2
Taurean,Prince,Sat Nov 05 2016 00:00:00 GMT+0000 (UTC),ATL,HOU,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
DeAndre',Bembry,Sat Nov 05 2016 00:00:00 GMT+0000 (UTC),ATL,HOU,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
Malcolm,Delaney,Sat Nov 05 2016 00:00:00 GMT+0000 (UTC),ATL,HOU,15,36,3,7,0,2,0,0,0,1,1,0,0,2,0,12
Tim,Hardaway Jr.,Sat Nov 05 2016 00:00:00 GMT+0000 (UTC),ATL,HOU,18,30,1,5,0,2,1,2,0,1,2,0,0,0,2,-9
Thabo,Sefolosha,Sat Nov 05 2016 00:00:00 GMT+0000 (UTC),ATL,HOU,24,0,4,8,0,1,0,0,3,1,1,3,1,1,0,7
Mike,Muscala,Sat Nov 05 2016 00:00:00 GMT+0000 (UTC),ATL,HOU,20,36,2,3,1,1,0,0,1,2,1,1,1,3,2,4
Dennis,Schroder,Sat Nov 05 2016 00:00:00 GMT+0000 (UTC),ATL,HOU,32,24,6,14,2,5,3,4,0,3,10,1,0,4,1,3
Kyle,Korver,Sat Nov 05 2016 00:00:00 GMT+0000 (UTC),ATL,HOU,29,32,4,6,2,3,0,0,0,2,2,2,1,2,0,23
Dwight,Howard,Sat Nov 05 2016 00:00:00 GMT+0000 (UTC),ATL,HOU,29,12,8,10,0,0,4,10,7,8,3,1,2,3,3,11
Paul,Millsap,Sat Nov 05 2016 00:00:00 GMT+0000 (UTC),ATL,HOU,33,52,10,20,0,2,3,5,2,9,5,5,1,2,3,9
Kent,Bazemore,Sat Nov 05 2016 00:00:00 GMT+0000 (UTC),ATL,HOU,31,30,7,12,3,4,3,3,0,4,4,3,0,2,2,21
Chinanu,Onuaku,Sat Nov 05 2016 00:00:00 GMT+0000 (UTC),HOU,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick,Beverley,Sat Nov 05 2016 00:00:00 GMT+0000 (UTC),HOU,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle,Wiltjer,Sat Nov 05 2016 00:00:00 GMT+0000 (UTC),HOU,ATL,1,36,0,0,0,0,0,0,0,0,0,0,0,1,0,2
